Date,Open,High,Low,Close,Adj Close,Volume
3/1/21,123.75,127.93,122.790001,127.790001,127.573311,116307900
3/2/21,128.410004,128.720001,125.010002,125.120003,124.907837,102260900
3/3/21,124.809998,125.709999,121.839996,122.059998,121.85302,112966300
3/4/21,121.75,123.599998,118.620003,120.129997,119.926292,178155000
3/5/21,120.980003,121.940002,117.57,121.419998,121.214104,153766600
3/8/21,120.93,121,116.209999,116.360001,116.162689,154376600
3/9/21,119.029999,122.059998,118.790001,121.089996,120.884666,129525800
3/10/21,121.690002,122.169998,119.449997,119.980003,119.776558,111943300
3/11/21,122.540001,123.209999,121.260002,121.959999,121.753189,103026500
3/12/21,120.400002,121.169998,119.160004,121.029999,120.824768,88105100
3/15/21,121.410004,124,120.419998,123.989998,123.779747,92403800
3/16/21,125.699997,127.220001,124.720001,125.57,125.357071,115227900
3/17/21,124.050003,125.860001,122.339996,124.760002,124.548447,111932600
3/18/21,122.879997,123.18,120.32,120.529999,120.325615,121229700
3/19/21,119.900002,121.43,119.68,119.989998,119.78653,185549500
3/22/21,120.330002,123.870003,120.260002,123.389999,123.180771,111912300
3/23/21,123.330002,124.239998,122.139999,122.540001,122.332214,95467100
3/24/21,122.82,122.900002,120.07,120.089996,119.88636,88530500
3/25/21,119.540001,121.660004,119,120.589996,120.385513,98844700
3/26/21,120.349998,121.480003,118.919998,121.209999,121.004463,94071200
3/29/21,121.650002,122.580002,120.730003,121.389999,121.184158,80819200
3/30/21,120.110001,120.400002,118.860001,119.900002,119.696686,85671900
3/31/21,121.650002,123.519997,121.150002,122.150002,121.942871,118323800
4/1/21,123.660004,124.18,122.489998,123,122.791428,75089100
4/5/21,123.870003,126.160004,123.07,125.900002,125.686516,88651200
4/6/21,126.5,127.129997,125.650002,126.209999,125.995987,80171300
4/7/21,125.830002,127.919998,125.139999,127.900002,127.683121,83466700
4/8/21,128.949997,130.389999,128.520004,130.360001,130.138947,88844600
4/9/21,129.800003,133.039993,129.470001,133,132.774475,106686700
4/12/21,132.520004,132.850006,130.630005,131.240005,131.017456,91420000
4/13/21,132.440002,134.660004,131.929993,134.429993,134.202042,91266500
4/14/21,134.940002,135,131.660004,132.029999,131.806122,87222800
4/15/21,133.820007,135,133.639999,134.5,134.271927,89347100
4/16/21,134.300003,134.669998,133.279999,134.160004,133.93251,84922400
4/19/21,133.509995,135.470001,133.339996,134.839996,134.611343,94264200
4/20/21,135.020004,135.529999,131.809998,133.110001,132.884293,94812300
4/21/21,132.360001,133.75,131.300003,133.5,133.273621,68847100
4/22/21,133.039993,134.149994,131.410004,131.940002,131.716278,84566500
4/23/21,132.160004,135.119995,132.160004,134.320007,134.092239,78657500
4/26/21,134.830002,135.059998,133.559998,134.720001,134.491562,66905100
4/27/21,135.009995,135.410004,134.110001,134.389999,134.162109,66015800
4/28/21,134.309998,135.020004,133.080002,133.580002,133.353485,107760100
4/29/21,136.470001,137.070007,132.449997,133.479996,133.253662,151101000
4/30/21,131.779999,133.559998,131.070007,131.460007,131.237091,109713200
5/3/21,132.039993,134.070007,131.830002,132.539993,132.315247,75135100
5/4/21,131.190002,131.490005,126.699997,127.849998,127.633202,137564700
5/5/21,129.199997,130.449997,127.970001,128.100006,127.88279,84000900
5/6/21,127.889999,129.75,127.129997,129.740005,129.520004,78128300
5/7/21,130.850006,131.259995,129.479996,130.210007,130.210007,78892700
5/10/21,129.410004,129.539993,126.809998,126.849998,126.849998,88071200
5/11/21,123.5,126.269997,122.769997,125.910004,125.910004,126142800
5/12/21,123.400002,124.639999,122.25,122.769997,122.769997,112172300
5/13/21,124.580002,126.150002,124.260002,124.970001,124.970001,105861300
5/14/21,126.25,127.889999,125.849998,127.449997,127.449997,81806500
5/17/21,126.82,126.93,125.169998,126.269997,126.269997,74244600
5/18/21,126.559998,126.989998,124.779999,124.849998,124.849998,63342900
5/19/21,123.160004,124.919998,122.860001,124.690002,124.690002,92612000
5/20/21,125.230003,127.720001,125.099998,127.309998,127.309998,76857100
5/21/21,127.82,128,125.209999,125.43,125.43,79295400
5/24/21,126.010002,127.940002,125.940002,127.099998,127.099998,63092900
5/25/21,127.82,128.320007,126.32,126.900002,126.900002,72009500
5/26/21,126.959999,127.389999,126.419998,126.849998,126.849998,56575900
5/27/21,126.440002,127.639999,125.080002,125.279999,125.279999,94625600
5/28/21,125.57,125.800003,124.550003,124.610001,124.610001,71311100
6/1/21,125.080002,125.349998,123.940002,124.279999,124.279999,67637100
6/2/21,124.279999,125.239998,124.050003,125.059998,125.059998,59278900
6/3/21,124.68,124.849998,123.129997,123.540001,123.540001,76229200
6/4/21,124.07,126.160004,123.849998,125.889999,125.889999,75087300
6/7/21,126.169998,126.32,124.830002,125.900002,125.900002,71057600
6/8/21,126.599998,128.460007,126.209999,126.739998,126.739998,74403800
6/9/21,127.209999,127.75,126.519997,127.129997,127.129997,56877900
6/10/21,127.019997,128.190002,125.940002,126.110001,126.110001,71186400
,,,,,,
