Date,Open,High,Low,Close,Adj Close,Volume
2/17/21,2100,2133.659912,2098.919922,2128.310059,2128.310059,1070900
2/18/21,2110.389893,2132.735107,2103.709961,2117.199951,2117.199951,1121600
2/19/21,2119.27002,2130.530029,2097.409912,2101.139893,2101.139893,1457400
2/22/21,2067,2091.419922,2062.139893,2064.879883,2064.879883,1367500
2/23/21,2025.01001,2082.01001,2002.02002,2070.860107,2070.860107,1667400
2/24/21,2041.829956,2100.780029,2038.130005,2095.169922,2095.169922,1248300
2/25/21,2067.449951,2094.879883,2021.290039,2031.359985,2031.359985,1828400
2/26/21,2050.52002,2071.01001,2016.060059,2036.859985,2036.859985,2083500
3/1/21,2056.52002,2086.52002,2046.099976,2081.51001,2081.51001,1404500
3/2/21,2076.189941,2104.370117,2071.26001,2075.840088,2075.840088,1134600
3/3/21,2067.209961,2088.518066,2010,2026.709961,2026.709961,1484200
3/4/21,2023.369995,2089.23999,2020.27002,2049.090088,2049.090088,2118000
3/5/21,2073.120117,2118.110107,2046.415039,2108.540039,2108.540039,2195200
3/8/21,2101.129883,2128.810059,2021.609985,2024.170044,2024.170044,1647400
3/9/21,2070,2078.040039,2047.829956,2052.699951,2052.699951,1697300
3/10/21,2071.76001,2075,2033.369995,2055.030029,2055.030029,1268600
3/11/21,2074.060059,2125.699951,2072.379883,2114.77002,2114.77002,1239100
3/12/21,2085,2090.26001,2047.550049,2061.919922,2061.919922,1725800
3/15/21,2062.300049,2067.060059,2043.51001,2066.48999,2066.48999,1298100
3/16/21,2078.98999,2123.560059,2070,2092.52002,2092.52002,1491600
3/17/21,2076.030029,2109.780029,2054,2091.080078,2091.080078,1299000
3/18/21,2061,2075.5,2033.550049,2036.219971,2036.219971,1361400
3/19/21,2042.050049,2053.100098,2017.680054,2043.199951,2043.199951,2314900
3/22/21,2041.839966,2057.98999,2026.069946,2038.589966,2038.589966,1954800
3/23/21,2051.699951,2072.302002,2039.219971,2052.959961,2052.959961,1367000
3/24/21,2065.370117,2078.209961,2041.555054,2045.060059,2045.060059,1154000
3/25/21,2044.810059,2058.870117,2010.72998,2044.359985,2044.359985,1418900
3/26/21,2038.859985,2050.98999,2014.02002,2035.550049,2035.550049,1493500
3/29/21,2027.880005,2058.429932,2015.619995,2055.949951,2055.949951,1229800
3/30/21,2057.629883,2070.780029,2044.030029,2055.540039,2055.540039,1036600
3/31/21,2059.120117,2093.326904,2056.745117,2068.629883,2068.629883,1459900
4/1/21,2097.949951,2142.939941,2096.889893,2137.75,2137.75,1699000
4/5/21,2152.939941,2237.310059,2151.620117,2225.550049,2225.550049,2164900
4/6/21,2222.5,2237.659912,2214.800049,2224.75,2224.75,1353000
4/7/21,2226.129883,2255,2225.330078,2249.679932,2249.679932,1289900
4/8/21,2277.959961,2284.004883,2257.679932,2265.439941,2265.439941,1358300
4/9/21,2256.699951,2289.040039,2253.714111,2285.879883,2285.879883,1044400
4/12/21,2266.25,2275.320068,2238.465088,2254.790039,2254.790039,1565900
4/13/21,2261.469971,2277.209961,2256.090088,2267.27002,2267.27002,1165500
4/14/21,2275.159912,2277.98999,2249.189941,2254.840088,2254.840088,1011000
4/15/21,2276.97998,2306.596924,2266,2296.659912,2296.659912,1373600
4/16/21,2303,2306.439941,2284.449951,2297.76001,2297.76001,1129800
4/19/21,2291.97998,2318.449951,2287.844971,2302.399902,2302.399902,1234400
4/20/21,2307.889893,2309.600098,2271.709961,2293.629883,2293.629883,1088700
4/21/21,2285.25,2295.320068,2258.570068,2293.290039,2293.290039,1196500
4/22/21,2293.22998,2303.761963,2256.449951,2267.919922,2267.919922,1054800
4/23/21,2283.469971,2325.820068,2278.209961,2315.300049,2315.300049,1433500
4/26/21,2319.929932,2341.26001,2313.840088,2326.73999,2326.73999,1041700
4/27/21,2336,2337.449951,2304.27002,2307.120117,2307.120117,1598600
4/28/21,2407.14502,2452.37793,2374.850098,2379.909912,2379.909912,2986400
4/29/21,2410.330078,2436.52002,2402.280029,2429.889893,2429.889893,1977700
4/30/21,2404.48999,2427.139893,2402.159912,2410.120117,2410.120117,1957100
5/3/21,2402.719971,2419.699951,2384.5,2395.169922,2395.169922,1689400
5/4/21,2369.73999,2379.26001,2311.699951,2354.25,2354.25,1756000
5/5/21,2368.419922,2382.199951,2351.409912,2356.73999,2356.73999,1090300
5/6/21,2350.639893,2382.709961,2342.337891,2381.350098,2381.350098,1030900
5/7/21,2400,2416.409912,2390,2398.689941,2398.689941,1163600
5/10/21,2374.889893,2378,2334.72998,2341.659912,2341.659912,1300300
5/11/21,2291.860107,2322,2283,2308.76001,2308.76001,1605500
5/12/21,2261.709961,2285.370117,2230.050049,2239.080078,2239.080078,1746700
5/13/21,2261.090088,2276.601074,2242.719971,2261.969971,2261.969971,1333500
5/14/21,2291.830078,2321.139893,2283.320068,2316.159912,2316.159912,1331200
5/17/21,2309.320068,2323.340088,2295,2321.409912,2321.409912,992100
5/18/21,2336.906006,2343.149902,2303.159912,2303.429932,2303.429932,865100
5/19/21,2264.399902,2316.76001,2263.52002,2308.709961,2308.709961,967500
5/20/21,2328.040039,2360.340088,2321.090088,2356.090088,2356.090088,1191600
5/21/21,2365.98999,2369,2342.370117,2345.100098,2345.100098,1141600
5/24/21,2367,2418.47998,2360.110107,2406.669922,2406.669922,1062200
5/25/21,2420,2432.889893,2402.98999,2409.070068,2409.070068,941900
5/26/21,2412.834961,2442.944092,2412.514893,2433.530029,2433.530029,1092800
5/27/21,2436.939941,2440,2402,2402.51001,2402.51001,1948100
5/28/21,2421.959961,2428.139893,2407.689941,2411.560059,2411.560059,1205400
6/1/21,2422,2437.970947,2404.879883,2429.810059,2429.810059,958300
6/2/21,2435.310059,2442,2404.199951,2421.280029,2421.280029,857900
6/3/21,2395.02002,2409.745117,2382.830078,2404.610107,2404.610107,917300
6/4/21,2422.52002,2453.858887,2417.77002,2451.76001,2451.76001,1295800
6/7/21,2451.320068,2468,2441.072998,2466.090088,2466.090088,1192500
6/8/21,2479.899902,2494.495117,2468.23999,2482.850098,2482.850098,1253000
6/9/21,2499.5,2505,2487.330078,2491.399902,2491.399902,1006300
6/10/21,2494.01001,2523.26001,2494,2521.600098,2521.600098,1561700
,,,,,,
